unit_id,connection_type,technology,tier,rsp,state_or_territory,geography,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
2219365,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,C006xxxxxx,52.62,28.62,54.63,50.92,36.54,54.16,18,15.85,18.97,18,17.2,18.92,13.68,13.26,34.1,14.61,13.33,24.68,0
1194599,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,Urban,TRUE,TRUE,E0B9xxxxxx,37.31,36.74,37.39,37.31,37.24,37.39,7.45,1.74,7.98,7.44,7.14,7.96,10.94,9.13,12.51,11.02,10.76,11.36,0
54368873,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Remote,FALSE,FALSE,A85Exxxxxx,46.11,6.11,68.42,26.44,7.29,56.44,5.14,0.54,7.78,1.96,0.74,3.8,31.12,25.22,102.43,34.87,29.88,49.09,0.06
6986601,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Optus,VIC,Urban,FALSE,FALSE,6AD7xxxxxx,269.87,196.36,275.99,262.4,196.36,272.94,22.16,0.71,22.94,21.89,19.06,22.7,9.62,8.78,16.63,10.36,8.95,16.63,0.23
24028777,NBN,Fibre to the Node,100/40 Mbps,Superloop,VIC,Urban,TRUE,FALSE,0C8Dxxxxxx,79.03,34.3,82.62,73.7,34.3,82.6,31.84,22.98,33.53,31.78,27.37,32.7,7.32,5.99,55.46,7.23,6.05,12.15,0
49470825,NBN,Fibre to the Node,12/1 Mbps,Other RSPs,VIC,Major Rural,FALSE,FALSE,0CB6xxxxxx,9.48,0.17,10.77,8.83,0.17,10.77,0.92,0.21,1.01,0.89,0.21,0.97,13.03,11.96,30.74,14.07,12.27,30.74,9.16
1028716,NBN,Fibre to the Premises,50/20 Mbps,iiNet,TAS,Urban,FALSE,FALSE,1013xxxxxx,53.05,37.45,53.84,52.41,39.66,53.73,18.06,17.33,18.21,18.02,17.33,18.17,15.3,14.73,18.57,15.45,14.79,18.57,0.23
56963181,Non-NBN fixed line services,Fibre to the Premises,250/100 Mbps,,VIC,,FALSE,FALSE,76ACxxxxxx,276.97,95.32,278.22,274.01,139.25,278.02,94.29,77.37,95.06,94.1,81.33,94.88,2.07,1.64,21.75,2.23,1.72,14.78,3.68
59419245,Non-NBN fixed line services,Fibre to the Premises,50/20 Mbps,,VIC,,FALSE,FALSE,C4E9xxxxxx,54.8,34.82,55.78,53.67,34.82,55.78,18.03,17.41,18.33,18.01,17.77,18.19,2.81,2.65,5.77,3,2.73,4.3,0.1
1188465,NBN,Fibre to the Curb,50/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,346Bxxxxxx,53.93,27.07,55.21,52.7,27.07,55.21,18.01,16.11,18.35,18.04,17.8,18.35,6.9,6.73,8.78,6.98,6.76,8.22,0.16
1194609,NBN,Fibre to the Node,100/20 Mbps,Telstra,VIC,Urban,TRUE,TRUE,20B0xxxxxx,69.95,38.15,74.52,67.33,38.39,74.39,18.19,17.19,18.69,18.17,17.82,18.52,6.92,6.85,8.16,7,6.87,8.05,0
2227313,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,TAS,Major Rural,FALSE,FALSE,8026xxxxxx,36.87,30.72,38.73,36.06,32.18,38.51,14.02,7.07,15.65,13.95,7.26,15.6,15.64,15.44,17.32,15.85,15.47,17.32,0.1
1195123,NBN,Fibre to the Node,50/20 Mbps,iiNet,VIC,Urban,FALSE,FALSE,A491xxxxxx,53.29,36.26,54,52.02,36.36,53.81,17.9,16.92,18.21,17.89,16.92,18.13,7.27,7.13,14.26,7.65,7.15,11.49,0.06
4329589,NBN,Fibre to the Premises,250/25 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,340Axxxxxx,271.04,183.37,271.99,270.83,259.02,271.82,22.55,21.71,22.75,22.52,22.16,22.73,3.74,3.67,5.67,3.88,3.73,5.67,0
1195125,NBN,Fibre to the Premises,100/20 Mbps,Superloop,VIC,Minor Rural,FALSE,FALSE,B420xxxxxx,103.47,91.87,109.1,102.84,91.87,108.98,17.44,16.21,17.77,17.47,16.62,17.72,4.07,3.17,7.05,4.14,3.37,6.35,0.19
1028726,NBN,Fibre to the Premises,250/25 Mbps,Telstra,TAS,Urban,FALSE,FALSE,20B0xxxxxx,270.17,158.57,274.32,265.95,158.57,272.35,22.71,16.5,22.96,22.75,22.36,22.95,14.06,13.42,16.07,14.13,13.46,15.72,0
23486841,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,Urban,TRUE,TRUE,8447xxxxxx,30.87,5.8,33.6,28.17,5.8,33.3,8.61,6.24,9.38,8.51,7.98,9.25,7.56,6.58,18.55,8.47,6.7,12.96,0.06
49470841,NBN,Hybrid Fibre Coaxial,400/50 Mbps,Launtel,VIC,Urban,FALSE,FALSE,44D9xxxxxx,443.65,344.9,445.44,441.92,344.9,444.85,46.1,40.06,46.35,46.1,45.54,46.25,7.7,7.28,9.72,7.9,7.64,9.72,0.13
2565243,NBN,Fibre to the Premises,100/20 Mbps,Launtel,TAS,Urban,FALSE,FALSE,76ACxxxxxx,105.44,61.26,108.76,102.25,61.26,108.39,17.86,16.59,18.02,17.86,17.46,18.01,16.71,16.4,22.65,16.96,16.65,18.75,0
1028732,NBN,Fibre to the Node,100/20 Mbps,Dodo & iPrimus,VIC,Minor Rural,FALSE,FALSE,6012xxxxxx,100.42,4.75,106.82,94.95,7.13,106.5,17.2,9.39,17.71,16.98,9.39,17.57,18.92,13.02,39.18,19.54,13.1,39.18,0.48
61939581,NBN,Fibre to the Premises,100/40 Mbps,Launtel,TAS,Urban,FALSE,FALSE,C4ADxxxxxx,93.22,71.77,94.08,92.34,79.37,94.07,35.96,32.74,36.05,35.82,32.74,36.04,16.61,16.43,17.84,16.75,16.57,17.51,0
1188477,NBN,Fibre to the Premises,250/25 Mbps,Telstra,VIC,Urban,FALSE,FALSE,BC30xxxxxx,269.08,172.28,274.1,267.71,172.28,272.35,22.81,7.91,22.97,22.83,22.58,22.96,3.42,2.77,3.9,3.47,2.79,3.9,0.35
4991101,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Optus,VIC,Urban,FALSE,FALSE,38A6xxxxxx,106.48,57.38,109.61,103.34,57.38,109.11,36.27,33.57,36.6,36.29,36.08,36.5,8.73,8.21,16.26,9.13,8.49,16.26,0
38302845,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,76ACxxxxxx,269.78,242.64,273.76,268.36,242.64,271.54,22.99,19.15,23.15,22.92,22.45,23.04,8.47,7.93,14.13,9.08,8.35,10.65,0
1188479,NBN,Fibre to the Premises,100/40 Mbps,Optus,VIC,Urban,FALSE,FALSE,D8D7xxxxxx,108.42,71.43,110.6,107.7,86.5,109.53,36.25,9.87,36.69,36.26,35.72,36.57,3.36,3.09,10.34,3.4,3.12,6.88,0.1
2565249,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,9CC7xxxxxx,53.66,45.66,54.78,53.58,47.25,54.45,17.76,15.26,18.08,17.73,16.85,17.98,42.37,42.19,84.53,42.92,42.24,53.62,0.03
4991105,NBN,Hybrid Fibre Coaxial,250/25 Mbps,TPG,NT + SA,Urban,FALSE,FALSE,A491xxxxxx,268.56,189.22,271.86,266.67,189.22,270.19,22.57,0.01,22.82,22.41,13.8,22.8,19.46,18.48,22.41,19.64,19.04,21.38,0.1
59419265,Non-NBN fixed line services,Fibre to the Premises,25/5 Mbps,,VIC,,FALSE,FALSE,244Bxxxxxx,26.78,14.81,27.98,26.76,20.22,27.9,3.9,3.06,12.69,3.9,3.44,4.28,4.59,2.78,60.98,5.32,2.85,52.85,0.16
4329605,NBN,Fibre to the Premises,75/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,7483xxxxxx,74.5,12.3,76.38,72.77,12.3,76.05,17.98,14.28,18.21,17.97,16.56,18.21,5.03,3.72,62.55,8.52,3.73,59.85,0
56962949,NBN_FW,Fixed Wireless,25/5 Mbps,,VIC,Remote,FALSE,FALSE,A491xxxxxx,24.76,4.69,26.72,22.1,4.69,26.62,4.28,0.73,4.74,3.68,1.56,4.57,34.47,30.83,47.77,35.21,31.61,43.2,0.03
45564805,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,NT + SA,Urban,FALSE,FALSE,76ACxxxxxx,852.41,91.4,944.74,707.89,91.4,926.98,45.34,9.85,47.03,45.16,40.44,45.96,16.17,15.77,39.17,16.52,16,18.9,0.03
55187081,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,VIC,Urban,FALSE,TRUE,B095xxxxxx,695.26,225.94,778.45,636.41,225.94,748.96,46.11,44.74,46.24,45.91,44.85,46.18,8.01,7.69,10.92,8.56,7.89,10.92,0.03
55187593,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Minor Rural,FALSE,FALSE,703Axxxxxx,36.59,3.87,59.98,18.04,3.87,46.64,3.92,0.61,6.82,2.63,1.22,4.39,48.73,45.38,65.6,49.58,46,55.58,0.03
45564809,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Optus,VIC,Urban,FALSE,TRUE,B4FBxxxxxx,70.28,24.13,72.45,68.54,24.13,72.31,17.24,0.22,17.81,16.9,0.43,17.73,10.86,10.15,12.31,11.12,10.52,12.26,0.29
48464265,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,7483xxxxxx,108.17,98.29,108.71,107.32,100.26,108.55,36.67,23.29,36.97,36.3,34.49,36.92,16.67,16.39,35.15,17.03,16.45,18.96,0
6986377,NBN,Fibre to the Node,100/20 Mbps,iiNet,VIC,Urban,TRUE,FALSE,E028xxxxxx,84.2,34.21,85.14,84.28,82.21,85.13,17.41,16.56,17.67,17.39,17.17,17.61,7.97,7.62,15.32,8.25,7.76,15.32,0.03
2992265,NBN,Fibre to the Premises,100/40 Mbps,Optus,NT + SA,Urban,FALSE,FALSE,8C10xxxxxx,108.62,87.55,114.31,108.58,104.88,112.66,36.39,35.54,37.04,36.38,35.58,37,79.08,43.09,90.07,81.17,66.12,89.96,0
2210953,NBN,Fibre to the Node,50/20 Mbps,iiNet,NT + SA,Urban,TRUE,TRUE,1013xxxxxx,26.6,20.46,28.46,26.46,23.08,28.23,6.93,5.74,9.06,6.94,5.95,8.87,18.84,17.01,28.69,19.28,17.05,28.69,3.68
1195149,NBN,Fibre to the Premises,50/20 Mbps,iiNet,VIC,Urban,FALSE,FALSE,A491xxxxxx,53.54,40.3,53.86,53.33,40.3,53.76,17.76,16.6,18.2,17.77,17.4,18.05,2.29,1.97,9.64,2.8,2.09,9.64,0.03
57725837,Non-NBN fixed line services,Fibre to the Premises,50/20 Mbps,,VIC,,FALSE,FALSE,9C9Dxxxxxx,54.22,5.96,55.7,52.78,5.96,55.59,17.97,16.42,18.31,17.93,16.81,18.13,3.31,2.9,36.43,4.83,2.97,36.43,0.41
2219405,NBN,Fibre to the Premises,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,D80Dxxxxxx,53.27,45.94,53.53,52.9,46.76,53.48,17.71,15.08,18.05,17.69,16.71,17.96,1.99,1.83,3.78,2.1,1.84,3.78,0.03
55187089,NBN,Fibre to the Node,100/20 Mbps,TPG,NSW,Minor Rural,FALSE,FALSE,D807xxxxxx,105.87,20.11,109.71,103.83,20.11,107.9,17.85,16.66,18.16,17.84,17.56,18.05,20.62,16.21,37.34,21.22,18.64,37.34,0.16
28131217,NBN_FW,Fixed Wireless,25/5 Mbps,,VIC,Remote,FALSE,FALSE,E0B9xxxxxx,25.38,12.14,26.87,23.81,12.14,26.63,4.16,1.51,4.66,3.43,2.01,4.57,47.6,41.37,54.08,48.19,42.87,53.48,0.06
1196433,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,2CC8xxxxxx,918.04,292.84,930.25,882.28,292.84,929.69,45.42,44.04,45.69,45.36,44.72,45.61,2.22,2.01,4.03,2.31,2.04,4.03,0.06
48464533,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Remote,FALSE,FALSE,3C84xxxxxx,73.1,12.87,82.17,53.22,18.93,74.79,6.87,1.38,15.3,2.71,1.8,4.44,31.35,27.98,42.39,31.31,27.98,34.23,0
2210965,NBN,Fibre to the Premises,50/20 Mbps,TPG,VIC,Minor Rural,FALSE,FALSE,A004xxxxxx,52.82,22.43,54.12,51.98,33.67,53.44,17.68,16.73,17.99,17.67,17.33,17.91,2.87,2.51,16.3,4.06,2.58,16.3,0.73
44732057,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Urban,FALSE,FALSE,50D4xxxxxx,46.29,1.12,79.19,22.99,1.12,50.27,3.9,0.68,7.21,2.3,0.68,4.76,39.77,35.17,46.87,40.54,36.44,46.73,0.63
2992281,NBN,Fibre to the Node,100/40 Mbps,iiNet,VIC,Urban,FALSE,FALSE,1013xxxxxx,99.47,69.52,100.36,98.25,69.52,100.3,36.39,33.71,36.77,36.17,33.71,36.49,8.65,5.71,15.12,8.86,6.59,12.76,0.03
21279129,NBN,Fibre to the Node,100/40 Mbps,Launtel,NT + SA,Urban,FALSE,FALSE,E0B9xxxxxx,98.82,53.12,100.43,98.83,63.68,100.43,35.4,17.19,36.26,35.5,23.97,36.03,17.7,15.17,29.11,17.83,16.07,18.67,0.15
2565275,NBN,Hybrid Fibre Coaxial,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,A0ABxxxxxx,53.24,26.53,53.91,52.78,39.58,53.75,17.82,15.73,18.07,17.78,17.19,18.05,9.73,7.83,13.42,10.04,9.64,11.76,0.03
1196443,NBN,Fibre to the Node,100/40 Mbps,Optus,VIC,Urban,TRUE,TRUE,88A6xxxxxx,63.34,9.97,68.48,55.5,9.97,68.12,19.65,17.83,20.17,19.64,19.31,19.9,8.59,8.24,10.97,8.79,8.33,10.97,0.19
24328861,NBN,Hybrid Fibre Coaxial,50/20 Mbps,TPG,VIC,Urban,FALSE,FALSE,1C3Bxxxxxx,53.55,46.07,53.8,53.44,46.07,53.8,18.13,8.39,18.37,18.11,15.2,18.35,8.45,7.84,15.49,9.05,7.94,12.72,0
1347743,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Superloop,VIC,Urban,FALSE,FALSE,28DExxxxxx,105.98,55.23,108.71,101.77,55.23,108.66,18.4,14.44,18.57,18.39,17.11,18.53,7.88,7.4,14.27,8.33,7.66,11.2,0.16
4329633,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,Major Rural,FALSE,FALSE,A491xxxxxx,53.87,36.99,55.18,53.36,36.99,55.07,18.18,15.99,18.57,18.16,17.93,18.54,8.53,8.35,10.45,8.59,8.42,10.45,0
24329121,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,NT + SA,Urban,FALSE,FALSE,B06Exxxxxx,51.61,36.03,54.39,50.98,36.03,54.22,16.81,12.53,18.14,17.19,12.68,18.14,15.97,15.62,38.25,16.08,15.73,18.84,0.55
31174817,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,Remote,FALSE,FALSE,1027xxxxxx,53.96,6.41,71.6,36.96,13.3,58.88,5.94,1.23,9.42,2.88,1.23,5.6,36.79,31.54,54.34,37.06,31.72,54.34,0.45
1188515,NBN,Fibre to the Node,25/5 Mbps,Telstra,NT + SA,Major Rural,FALSE,FALSE,1013xxxxxx,26.9,8.13,27.39,26.43,19.3,27.38,4.4,3.6,5.04,4.39,3.6,5.04,22.6,19.38,50.77,22.84,19.42,48.26,0
24328869,NBN,Fibre to the Node,50/20 Mbps,Superloop,NT + SA,Urban,FALSE,FALSE,44D9xxxxxx,54.14,32.12,54.7,53.98,47.16,54.7,17.66,13.45,17.88,17.66,17.5,17.78,13.81,13.73,35.48,13.86,13.77,14.85,0
45564837,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,48F8xxxxxx,105.39,83,109.5,104.18,83,108.59,18.4,16.54,18.52,18.41,18.16,18.49,8.97,7.81,12.02,9.29,8.14,12.02,0.03
53382821,NBN,Fibre to the Node,25/10 Mbps,Exetel,VIC,Urban,FALSE,FALSE,AC84xxxxxx,26.91,14.19,27.23,26.05,14.19,27.17,8.85,7.65,9.02,8.8,7.92,8.98,10.97,9.77,13.54,11.23,9.86,13.54,0.14
1354405,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,Major Rural,FALSE,FALSE,A0B5xxxxxx,53.79,28.96,55.43,52.66,34.15,54.75,17.84,14.54,18.14,17.5,14.54,18.12,16.83,12.32,37.35,17.48,12.37,33.1,0.03
2211237,NBN,Fibre to the Premises,100/40 Mbps,iiNet,TAS,Urban,FALSE,FALSE,3C7Cxxxxxx,106.68,92,108.32,106,92,108.32,36.08,34.56,36.3,35.95,35.71,36.18,14.19,13.65,17.91,14.32,13.7,17.91,0
39774629,NBN,Fibre to the Premises,50/20 Mbps,Telstra,NT + SA,Urban,FALSE,FALSE,D435xxxxxx,53.96,42.22,55.59,53.58,43.42,54.6,18.28,16.59,18.63,18.23,17.24,18.5,44.5,42.45,56.57,44.76,42.49,47.79,0.03
1028774,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,VIC,Major Rural,TRUE,FALSE,74DAxxxxxx,37.01,19.05,41.52,37.22,21.28,41.51,10.06,5,10.66,9.85,6.61,10.64,11.74,7.58,55.48,13.51,7.67,49.28,1.2
33031337,NBN,Fibre to the Node,50/20 Mbps,Optus,VIC,Major Rural,FALSE,FALSE,D06Exxxxxx,52.9,43.14,54.18,52.96,52.6,53.29,10.64,9.62,11.23,10.61,9.8,11.11,11.6,10.61,12.56,11.62,10.72,12.03,0
21854377,NBN,Fibre to the Premises,100/40 Mbps,Superloop,VIC,Urban,FALSE,FALSE,C471xxxxxx,108.83,87.04,109.22,107.87,87.04,109.15,36.47,31.8,36.65,36.44,35.83,36.6,2.37,2.18,10.82,2.69,2.26,6.86,0
48464297,NBN,Hybrid Fibre Coaxial,250/25 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,788Axxxxxx,270.32,159.05,275.62,267.38,159.05,271.65,23,16.3,23.15,23.02,22.61,23.14,8.2,7.8,10.39,8.54,8.04,10.39,0.35
55187117,NBN,Fibre to the Node,50/20 Mbps,Superloop,NT + SA,Urban,FALSE,FALSE,7898xxxxxx,53.7,29.75,54.73,52.97,35.55,54.59,17.67,6.32,18.99,17.36,7.14,18.48,13.75,12.97,33.85,13.76,13.02,16.05,0
35987117,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,TAS,Urban,FALSE,FALSE,76ACxxxxxx,862.85,78.96,934.91,718.26,260.77,934.58,45.65,44.79,45.91,45.58,45.25,45.83,14.35,14.16,15.45,14.44,14.32,14.87,0
2211245,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,BC30xxxxxx,53.48,0.02,54.75,52.62,0.2,54.69,18.22,2.7,18.35,18.21,18.05,18.31,7.88,7.51,14.31,8.18,7.74,10.44,0.94
57725613,Non-NBN fixed line services,Fibre to the Premises,250/25 Mbps,,VIC,,FALSE,FALSE,0836xxxxxx,203.38,143.69,255.44,202.37,168.51,245.13,22.46,20.25,22.85,22.43,22,22.54,3.15,3.07,4.58,3.19,3.13,3.28,0.55
2521519,NBN,Fibre to the Node,100/20 Mbps,Aussie Broadband,VIC,Urban,TRUE,TRUE,18F1xxxxxx,70.35,49.76,70.45,70.19,60.66,70.44,17.97,3.12,18.19,17.95,17.64,18.08,7.12,7.03,9.99,7.19,7.06,9.99,0
6986417,NBN,Fibre to the Node,25/10 Mbps,Dodo & iPrimus,NT + SA,Urban,FALSE,FALSE,1027xxxxxx,26.56,21.21,26.77,26.45,23.48,26.72,8.83,7.73,8.98,8.83,8.65,8.94,16.6,15.45,40.07,17.35,15.59,40.07,0.1
1028788,NBN,Fibre to the Premises,50/20 Mbps,TPG,TAS,Urban,FALSE,FALSE,C471xxxxxx,53.3,31.52,53.67,52.93,31.52,53.52,17.85,16.67,18.03,17.81,16.67,17.97,13.3,12.71,17.56,13.44,12.74,17.56,0.1
33031349,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,TAS,Urban,TRUE,FALSE,04D9xxxxxx,37.2,22.23,39.07,36.91,29.07,39.04,8.04,2.87,8.42,8.05,7.79,8.16,16.86,15.6,23.37,16.75,15.73,21.62,0
47073717,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Vodafone,VIC,Urban,FALSE,FALSE,20B0xxxxxx,92.71,56.89,93.12,91.68,61.28,93.05,18.43,17.2,18.54,18.41,17.67,18.51,8.59,8.13,23.07,8.92,8.43,12.36,0
57725621,Non-NBN fixed line services,Fibre to the Premises,100/20 Mbps,,VIC,,FALSE,FALSE,A42Bxxxxxx,109.53,51.54,111.29,108.21,81.52,111.12,17.96,15.41,18.28,17.99,17.71,18.18,1.8,1.57,3.44,1.91,1.75,3.02,0.03
1028792,NBN,Fibre to the Node,50/20 Mbps,iiNet,VIC,Urban,FALSE,FALSE,A491xxxxxx,51.76,26.18,52.8,51.32,29.12,52.78,17.91,17.17,18.21,17.88,17.17,18.11,7.3,7.03,15.49,7.67,7.06,11.55,0.26
4719033,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,1831xxxxxx,768.43,246.4,935.39,651.92,246.4,730.19,46.08,43.87,46.25,45.93,44.99,46.19,7.69,7.32,10.42,8.13,7.62,10.42,0.06
11285689,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Optus,VIC,Urban,FALSE,FALSE,34DBxxxxxx,53.68,29.21,55.14,53.58,29.21,54.55,18.05,17.52,18.67,18.03,17.66,18.21,8.65,8.11,24.96,8.77,8.24,9.84,0.19
48464313,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,76ACxxxxxx,106.46,61.28,109.77,103.87,70.56,108.54,36.63,29.38,36.98,36.53,34.9,36.93,7.92,7.31,76.61,8.39,7.54,11.25,3.9
2521531,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,BC30xxxxxx,54.31,46.89,54.86,54.05,50.72,54.86,18.27,15.88,18.35,18.29,18.23,18.34,8.96,8.42,14.09,9.21,8.63,14.09,0.24
48666813,NBN,Fibre to the Node,25/10 Mbps,iiNet,VIC,Minor Rural,FALSE,FALSE,0442xxxxxx,23.02,12.71,23.17,22.93,18.7,23.16,6.41,3.09,7.01,6.35,3.09,6.75,8.83,8.53,34.09,8.87,8.55,9.72,0
66082753,NBN,Fibre to the Node,100/40 Mbps,Telstra,VIC,Urban,FALSE,FALSE,1013xxxxxx,108.68,88.53,109.22,107.96,88.53,109.22,36.81,33.12,37.12,36.81,36.58,37.06,,,,,,,
24591813,NBN,Hybrid Fibre Coaxial,100/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,D435xxxxxx,107.49,48.66,109.95,106.39,77.07,109.13,18.5,15.78,18.81,18.52,18.34,18.75,8.03,7.51,17.69,8.35,7.75,13.66,0.12
55105221,NBN very high speed services,Hybrid Fibre Coaxial,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,E263xxxxxx,539.79,92.25,929.59,534.51,93.81,826.95,37.79,13.25,46.19,35.54,14.52,46.12,18.13,7.27,62.04,20.15,8.6,51.69,2.67
1347783,NBN,Fibre to the Curb,50/20 Mbps,Telstra,VIC,Urban,FALSE,FALSE,BC30xxxxxx,54.44,30.21,55.19,54.19,46.53,54.56,18.29,18.07,18.36,18.26,18.1,18.35,5.41,5.08,6.07,5.44,5.1,6.07,0.03
4719049,NBN,Fibre to the Curb,25/5 Mbps,TPG,VIC,Urban,FALSE,FALSE,34E8xxxxxx,26.42,23.16,26.55,26.34,23.16,26.49,4.26,3.94,4.44,4.25,4.11,4.38,5.03,4.94,7.08,5.11,4.96,7.08,0
66151881,NBN,Hybrid Fibre Coaxial,50/20 Mbps,Superloop,VIC,Urban,FALSE,FALSE,0836xxxxxx,54.3,45.18,54.68,53.98,49.23,54.58,18.45,18.25,18.57,18.45,18.3,18.54,8.2,7.8,10.42,8.53,8.08,10.42,0
2260939,NBN,Fibre to the Premises,100/40 Mbps,TPG,NT + SA,Urban,FALSE,FALSE,6003xxxxxx,107.2,70.97,108.18,106.6,91.69,108.18,36.03,35.31,36.26,35.99,35.31,36.23,13.5,12.63,16.91,13.52,13.03,16.75,0
39357133,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,F8CAxxxxxx,52.87,34.68,54.71,52.05,34.68,53.88,18.02,15.48,18.31,18.02,17.72,18.31,6.28,6.19,8.92,6.53,6.23,8.92,0
21279181,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,Urban,FALSE,FALSE,244Bxxxxxx,791.88,111.43,867.52,753.78,599.18,839.71,46.19,43.08,46.32,46.07,44.59,46.24,2.86,2.77,4.34,2.95,2.82,4.34,0.1
22865869,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,F8CAxxxxxx,99.34,17.75,101.96,99.01,17.75,101.87,36.52,33.76,36.74,36.48,35.07,36.74,4.92,4.78,7.44,5.01,4.87,7.44,0.1
55971025,NBN,Hybrid Fibre Coaxial,100/40 Mbps,Telstra,VIC,Urban,FALSE,FALSE,1890xxxxxx,92.34,50.21,93.5,90.18,50.21,93.37,36.43,26.54,36.77,36.41,36.09,36.76,9.76,9.19,15.1,10.19,9.43,15.1,0
55458257,NBN,Fibre to the Premises,12/1 Mbps,TPG,TAS,Urban,FALSE,FALSE,E0B9xxxxxx,11.83,4.07,12.11,11.51,4.07,12.11,0.86,0.45,0.87,0.85,0.74,0.87,14.07,13.35,24.31,14.59,13.39,24.31,0.26
29843409,NBN,Hybrid Fibre Coaxial,250/25 Mbps,TPG,NT + SA,Urban,FALSE,FALSE,CC40xxxxxx,265.26,74.28,269.63,263.47,215.91,269.63,22.74,21.87,22.94,22.75,22.46,22.93,18.7,17.89,21.43,18.7,18.32,20.54,0.29
42980561,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,VIC,Urban,TRUE,TRUE,28BDxxxxxx,15.99,2.17,19.59,15.17,2.17,19.59,3,1.19,4.03,2.25,1.19,3.91,10.31,8.72,49.89,12.47,8.83,34.07,1.29
2142675,NBN,Fibre to the Curb,100/40 Mbps,Superloop,VIC,Urban,FALSE,FALSE,6AD7xxxxxx,98.43,36.34,101.9,95.8,52.34,101.7,36.13,29.36,36.71,35.95,32.73,36.66,4.61,4.46,5.82,4.79,4.54,5.74,0
4329429,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,Urban,FALSE,FALSE,F8CAxxxxxx,48.21,26,50.86,46.26,26,50.78,9.19,7.7,9.73,9.28,8.18,9.49,7.07,6.03,12.3,7.52,6.07,10.04,0.23
